,gender,ocp_cd,age,kp_txn_amt,cc_txn_amt
29672,2,3.0,3,30200,6500.0
29673,2,9.0,4,67500,4900.0
29674,2,9.0,5,856200,95200.0
29675,2,9.0,3,59100,0.0
29676,1,3.0,5,3340800,214100.0
29677,1,9.0,4,728800,4500.0
29678,1,3.0,3,112500,3400.0
29679,2,1.0,5,312300,18800.0
29680,2,9.0,4,67800,0.0
29681,2,9.0,5,4900,0.0
29682,1,3.0,4,212400,11300.0
29683,1,9.0,3,808900,32600.0
29684,1,3.0,3,9963200,73600.0
29685,1,9.0,4,98200,400.0
29686,1,9.0,3,238700,9700.0
29687,2,4.0,4,10161900,2800.0
29688,2,4.0,3,5344900,168300.0
29689,2,3.0,3,659000,5000.0
29690,2,9.0,4,182900,0.0
29691,1,9.0,3,368500,0.0
29692,2,3.0,3,2675300,24300.0
29693,2,3.0,2,440200,0.0
29694,1,3.0,4,1585800,56300.0
29695,2,13.0,3,86600,8900.0
29696,2,3.0,3,1808100,6200.0
29697,1,3.0,4,208800,23500.0
29698,1,3.0,2,1378800,0.0
29699,2,9.0,3,443000,10300.0
29700,1,9.0,4,483200,17000.0
29701,1,9.0,4,152900,0.0
29702,1,7.0,3,480700,86200.0
29703,1,3.0,4,166500,2000.0
29704,2,9.0,3,52800,20000.0
29705,2,9.0,5,237900,27000.0
29706,1,3.0,3,221200,1300.0
29707,1,9.0,5,168500,0.0
29708,2,9.0,4,254600,4900.0
29709,1,3.0,5,334600,0.0
29710,2,2.0,3,1143900,0.0
29711,1,3.0,3,230100,82000.0
29712,2,3.0,5,570300,2700.0
29713,2,9.0,2,81700,7000.0
29714,2,9.0,3,222200,2400.0
29715,1,9.0,3,503400,3200.0
29716,1,3.0,3,97400,26600.0
29717,2,3.0,3,193200,28100.0
29718,2,1.0,4,127500,3800.0
29719,1,3.0,3,3409800,22000.0
29720,2,9.0,3,799200,53800.0
29721,2,3.0,5,1665300,165800.0
29722,2,3.0,3,1726700,72400.0
29723,1,9.0,4,950300,0.0
29724,2,9.0,4,267000,13600.0
29725,2,3.0,3,942600,0.0
29726,2,9.0,3,112500,6000.0
29727,2,9.0,3,2127800,56700.0
29728,1,9.0,3,474400,12000.0
29729,2,3.0,4,17200,300.0
29730,1,9.0,4,149000,29600.0
29731,1,9.0,4,512300,13600.0
29732,2,9.0,4,135800,9200.0
29733,2,3.0,3,773400,38500.0
29734,2,9.0,4,593100,71300.0
29735,2,3.0,4,80400,38200.0
29736,2,7.0,5,558900,64300.0
29737,1,4.0,4,7169500,180700.0
29738,1,3.0,5,362600,1000.0
29739,2,3.0,2,172300,0.0
29740,1,9.0,3,133000,23100.0
29741,2,3.0,3,227200,0.0
29742,2,3.0,4,59300,0.0
29743,2,3.0,3,16500,6000.0
29744,2,9.0,3,29300,0.0
29745,2,9.0,3,911300,166200.0
29746,2,3.0,3,4052400,68800.0
29747,1,9.0,3,1866400,74500.0
29748,2,3.0,4,1045200,45400.0
29749,1,3.0,5,3268800,0.0
29750,1,3.0,3,1025200,5600.0
29751,1,9.0,4,365500,8700.0
29752,1,9.0,4,234800,7000.0
29753,1,3.0,3,415800,44700.0
29754,2,3.0,4,93100,20600.0
29755,2,3.0,4,138700,0.0
29756,2,9.0,4,240100,0.0
29757,1,3.0,4,244000,7600.0
29758,1,9.0,5,743500,35300.0
29759,1,9.0,4,528800,17100.0
29760,1,3.0,4,346500,15600.0
29761,2,3.0,3,137800,10700.0
29762,2,9.0,3,78700,5900.0
29763,1,3.0,4,294100,12800.0
29764,1,9.0,4,26500,0.0
29765,1,3.0,4,616200,0.0
29766,1,3.0,4,818500,39300.0
29767,2,1.0,5,118300,3500.0
29768,2,7.0,4,2256900,49500.0
29769,2,9.0,3,566600,25600.0
29770,1,9.0,4,102400,0.0
29771,1,9.0,5,561200,9900.0
29772,1,4.0,4,1271400,2600.0
29773,2,3.0,5,88300,1400.0
29774,2,3.0,3,14100,8000.0
29775,1,3.0,3,743800,0.0
29776,2,3.0,3,330500,5000.0
29777,1,3.0,4,627100,154600.0
29778,2,3.0,5,392600,54500.0
29779,2,3.0,2,67700,13700.0
29780,1,9.0,4,899200,0.0
29781,1,9.0,4,62200,1000.0
29782,2,3.0,3,66000,0.0
29783,1,3.0,5,410400,34300.0
29784,1,3.0,3,2311100,29200.0
29785,2,3.0,3,4200,0.0
29786,1,9.0,4,250800,0.0
29787,1,9.0,3,1356200,38800.0
29788,2,9.0,3,176200,2200.0
29789,2,3.0,4,293600,2400.0
29790,1,9.0,3,523500,48400.0
29791,2,9.0,3,715200,6900.0
29792,1,9.0,4,213700,10400.0
29793,2,3.0,4,240700,0.0
29794,2,9.0,5,120500,117500.0
29795,1,3.0,4,434900,27100.0
29796,2,1.0,4,88700,20100.0
29797,2,9.0,4,285800,12200.0
29798,1,3.0,3,176800,16200.0
29799,2,9.0,3,389900,0.0
29800,2,3.0,3,299600,74000.0
29801,1,3.0,3,78300,27900.0
29802,1,3.0,4,11800,0.0
29803,2,3.0,3,401000,7200.0
29804,1,4.0,4,1215400,0.0
29805,1,3.0,3,113300,5900.0
29806,2,4.0,5,1857100,54600.0
29807,2,3.0,3,445300,19500.0
29808,2,3.0,5,4948600,38300.0
29809,2,3.0,4,8148800,0.0
29810,1,9.0,4,758400,75300.0
29811,2,3.0,4,125700,9600.0
29812,2,3.0,5,2445400,262300.0
29813,1,7.0,5,188400,2000.0
29814,2,3.0,3,73900,0.0
29815,1,3.0,2,138600,0.0
29816,1,9.0,4,218400,0.0
29817,2,3.0,3,125500,3900.0
29818,1,9.0,4,13800,700.0
29819,2,9.0,3,106500,5900.0
29820,1,9.0,4,607500,38700.0
29821,1,9.0,4,737000,80700.0
29822,1,4.0,6,20704800,82700.0
29823,2,3.0,4,7377000,143000.0
29824,2,3.0,3,755100,23900.0
29825,1,7.0,4,151000,14600.0
29826,2,9.0,3,171400,22100.0
29827,2,9.0,4,37800,0.0
29828,2,9.0,3,33900,700.0
29829,1,9.0,4,276000,64900.0
29830,1,9.0,4,939400,5800.0
29831,2,3.0,4,66000,0.0
29832,1,3.0,3,50700,0.0
29833,2,5.0,3,2941600,0.0
29834,1,9.0,4,534000,19500.0
29835,2,9.0,4,96200,0.0
29836,1,3.0,3,124000,2000.0
29837,1,9.0,4,114100,22200.0
29838,2,3.0,5,1815200,395000.0
29839,2,9.0,5,24200,0.0
29840,2,9.0,3,80900,15900.0
29841,1,9.0,4,1167300,111700.0
29842,2,9.0,3,372800,14200.0
29843,2,9.0,4,257900,7000.0
29844,2,9.0,4,637800,93600.0
29845,1,9.0,3,64300,0.0
29846,1,3.0,4,2831700,23000.0
29847,2,1.0,4,644600,59500.0
29848,2,9.0,4,329100,10700.0
29849,2,9.0,4,1723600,54600.0
29850,2,9.0,3,112200,8100.0
29851,2,9.0,4,171300,22800.0
29852,1,9.0,4,1691400,86900.0
29853,2,3.0,4,644400,27300.0
29854,1,9.0,4,214200,144400.0
29855,2,5.0,5,543300,1562700.0
29856,2,3.0,3,560800,41100.0
29857,2,3.0,3,3537600,22000.0
29858,2,9.0,4,378400,25200.0
29859,2,1.0,3,648100,0.0
29860,1,9.0,3,1325400,187100.0
29861,2,1.0,4,172000,37900.0
29862,2,9.0,4,326900,4300.0
29863,2,9.0,4,927600,0.0
29864,1,9.0,4,35500,10400.0
29865,1,3.0,3,437600,0.0
29866,1,9.0,3,144700,3100.0
29867,2,3.0,4,461500,13700.0
29868,2,3.0,3,188500,0.0
29869,1,3.0,3,1833500,0.0
29870,2,2.0,4,910800,69200.0
29871,2,3.0,4,87800,0.0
29872,1,3.0,4,1549100,26300.0
29873,1,3.0,3,12600,0.0
29874,2,3.0,4,465800,53900.0
29875,1,3.0,5,14500,0.0
29876,1,3.0,4,170100,26000.0
29877,2,9.0,3,238600,22600.0
29878,2,9.0,3,103300,15400.0
29879,2,9.0,2,87000,14300.0
29880,2,9.0,3,162000,1200.0
29881,2,3.0,4,727900,47700.0
29882,2,3.0,3,118600,0.0
29883,2,9.0,4,43600,3700.0
29884,1,4.0,5,24120100,90600.0
29885,2,3.0,3,198700,0.0
29886,1,9.0,3,398400,200.0
29887,2,3.0,4,1147200,168600.0
29888,2,9.0,4,504000,68900.0
29889,2,9.0,4,90600,0.0
29890,1,9.0,3,145000,3500.0
29891,2,2.0,4,1599100,262300.0
29892,2,3.0,4,29500,0.0
29893,2,3.0,3,218600,0.0
29894,2,3.0,3,1409200,101800.0
29895,2,4.0,4,918300,4300.0
29896,2,3.0,4,260100,15600.0
29897,2,9.0,3,1749600,90400.0
29898,2,9.0,4,94500,2000.0
29899,1,9.0,6,3700,0.0
29900,2,9.0,5,2256400,26500.0
29901,2,9.0,4,133700,23900.0
29902,2,9.0,4,242800,0.0
29903,1,9.0,4,54900,0.0
29904,1,4.0,5,629100,22400.0
29905,2,9.0,4,233800,13000.0
29906,2,3.0,3,800300,21200.0
29907,2,3.0,5,1417600,50200.0
29908,1,9.0,3,199800,0.0
29909,2,3.0,4,406600,36700.0
29910,2,1.0,3,8600,27600.0
29911,2,3.0,6,203100,0.0
29912,2,9.0,4,1159100,16700.0
29913,2,9.0,3,250800,40800.0
29914,1,3.0,3,350400,0.0
29915,2,3.0,3,66100,12900.0
29916,2,9.0,3,342100,9500.0
29917,2,4.0,4,998200,1000.0
29918,2,3.0,3,235500,48300.0
29919,2,9.0,4,517200,80300.0
29920,2,9.0,3,180000,7400.0
29921,2,3.0,4,6395200,136700.0
29922,2,7.0,4,110600,0.0
29923,2,3.0,3,230100,0.0
29924,1,3.0,3,309200,0.0
29925,2,3.0,3,568600,700.0
29926,1,1.0,3,644700,16100.0
29927,1,3.0,4,69000,6200.0
29928,1,3.0,3,251400,18200.0
29929,2,4.0,5,18665500,566700.0
29930,1,9.0,4,1812900,52300.0
29931,1,9.0,5,139300,5800.0
29932,1,9.0,3,649800,14200.0
29933,2,3.0,3,6204400,0.0
29934,1,3.0,4,49400,3000.0
29935,1,3.0,4,99500,58000.0
29936,2,3.0,5,687800,40400.0
29937,1,3.0,4,610600,83200.0
29938,1,9.0,3,381600,30600.0
29939,1,9.0,4,68200,0.0
29940,2,9.0,4,93200,16900.0
29941,1,9.0,4,117300,30000.0
29942,2,3.0,3,124800,12600.0
29943,2,5.0,3,959600,21000.0
29944,2,9.0,3,571600,32900.0
29945,2,1.0,4,223700,0.0
29946,1,3.0,4,27500,0.0
29947,1,9.0,3,104000,0.0
29948,1,9.0,3,80000,0.0
29949,2,9.0,3,48100,10000.0
29950,2,9.0,4,607400,9000.0
29951,1,9.0,4,315400,17600.0
29952,1,9.0,3,228600,36700.0
29953,1,3.0,4,141100,0.0
29954,1,9.0,3,431800,20100.0
29955,1,3.0,3,508700,61800.0
29956,2,9.0,3,389900,39400.0
29957,1,3.0,3,10400,6800.0
29958,2,3.0,3,4388500,244600.0
29959,2,3.0,4,2275500,142500.0
29960,2,3.0,3,37000,0.0
29961,1,3.0,4,109700,0.0
29962,2,3.0,3,680300,69000.0
29963,2,9.0,3,134200,0.0
29964,1,9.0,4,38000,200.0
29965,2,3.0,5,289100,44100.0
29966,2,3.0,3,299900,29800.0
29967,1,3.0,3,2409800,0.0
29968,1,9.0,4,48900,25800.0
29969,2,13.0,4,6113800,488100.0
29970,2,9.0,3,193500,2400.0
29971,1,3.0,4,69400,10400.0
29972,1,4.0,4,1449000,10000.0
29973,2,3.0,4,302100,10500.0
29974,1,3.0,3,2000,0.0
29975,2,9.0,3,86100,22000.0
29976,2,9.0,5,401700,0.0
29977,2,3.0,5,118500,10900.0
29978,2,9.0,3,79000,0.0
29979,2,3.0,3,1976400,36400.0
29980,1,3.0,4,803400,0.0
29981,2,3.0,4,210700,0.0
29982,1,3.0,4,1187000,64600.0
29983,2,3.0,2,120500,0.0
29984,1,3.0,4,58300,11400.0
29985,2,9.0,4,15900,0.0
29986,2,3.0,4,256100,10000.0
29987,2,1.0,6,370000,5100.0
29988,2,9.0,4,139600,0.0
29989,1,3.0,3,393800,3600.0
29990,1,9.0,3,57600,6500.0
29991,2,3.0,2,81800,17900.0
29992,2,9.0,3,1532300,43300.0
29993,1,3.0,4,7535900,591900.0
29994,2,3.0,5,14700,0.0
29995,2,3.0,4,97800,43500.0
29996,2,9.0,3,7400,4500.0
29997,1,3.0,3,113200,5000.0
29998,2,2.0,4,326400,15000.0
29999,2,3.0,4,98900,43500.0
30000,2,3.0,3,365400,56300.0
30001,1,4.0,4,379200,45400.0
30002,1,4.0,3,503100,0.0
30003,2,3.0,4,281900,0.0
30004,2,9.0,5,16100,10800.0
30005,1,3.0,3,284000,0.0
30006,2,9.0,3,98300,7400.0
30007,2,3.0,4,804400,0.0
30008,1,9.0,4,1696300,101800.0
30009,2,9.0,4,172900,0.0
30010,2,3.0,3,56100,0.0
30011,2,5.0,4,2781000,114300.0
30012,2,9.0,3,271000,118600.0
30013,2,3.0,4,1317200,254400.0
30014,2,3.0,2,727400,28300.0
30015,1,9.0,4,138100,0.0
30016,1,3.0,4,979300,19800.0
30017,2,9.0,3,60200,0.0
30018,2,9.0,3,141900,3900.0
30019,1,9.0,4,199900,23900.0
30020,1,9.0,3,71100,300.0
30021,2,9.0,3,79700,0.0
30022,2,9.0,2,110600,17500.0
30023,1,9.0,5,12800,0.0
30024,2,3.0,3,231900,5700.0
30025,2,3.0,4,752700,30900.0
30026,1,9.0,5,2509700,126200.0
30027,1,9.0,4,246800,24500.0
30028,1,3.0,3,57100,3500.0
30029,1,9.0,4,3377400,15500.0
30030,1,3.0,5,1733700,38500.0
30031,1,9.0,4,536300,29700.0
30032,1,4.0,5,1648300,0.0
30033,1,3.0,5,5954000,250400.0
30034,1,4.0,4,2470500,32800.0
30035,1,3.0,4,357700,0.0
30036,2,3.0,3,1602700,55500.0
30037,1,3.0,4,467600,0.0
30038,2,3.0,4,40800,0.0
30039,1,3.0,4,19400,0.0
30040,2,3.0,3,56600,11000.0
30041,2,9.0,4,387400,15000.0
30042,2,9.0,4,491600,22400.0
30043,1,3.0,3,52000,0.0
30044,2,9.0,3,1224300,0.0
30045,2,3.0,2,427400,0.0
30046,2,3.0,4,260200,0.0
30047,1,9.0,3,536200,15600.0
30048,1,3.0,4,4774300,98500.0
30049,2,3.0,3,5890500,240300.0
30050,2,9.0,3,3077300,76800.0
30051,1,9.0,3,815600,76500.0
30052,2,3.0,4,891400,179800.0
30053,2,9.0,4,763400,126400.0
30054,1,9.0,6,200100,0.0
30055,2,3.0,4,374400,0.0
30056,2,3.0,3,1721200,184500.0
30057,1,3.0,4,15700,1600.0
30058,2,4.0,4,2635400,61000.0
30059,2,3.0,4,476800,0.0
30060,2,3.0,5,473000,0.0
30061,1,4.0,3,4770500,1380400.0
30062,2,9.0,3,60200,4000.0
30063,1,4.0,6,1506900,50700.0
30064,2,9.0,3,264300,6800.0
30065,2,9.0,3,268800,32000.0
30066,1,9.0,4,223700,22300.0
30067,2,3.0,3,233700,30500.0
30068,1,3.0,3,40300,0.0
30069,2,9.0,4,725000,83600.0
30070,1,3.0,3,938200,42400.0
30071,1,9.0,4,1951100,0.0
30072,2,3.0,5,611400,5400.0
30073,2,3.0,3,88900,35400.0
30074,1,4.0,6,1280300,5800.0
30075,1,9.0,5,5869100,173300.0
30076,1,3.0,3,5594600,157300.0
30077,2,3.0,5,32511600,47300.0
30078,2,2.0,5,37500,19000.0
30079,1,4.0,6,6757900,0.0
30080,1,9.0,4,4487600,269000.0
30081,2,3.0,4,1100,0.0
30082,2,3.0,3,183600,27800.0
30083,1,9.0,3,718800,34700.0
30084,1,3.0,5,711000,43400.0
30085,1,9.0,5,1044500,106000.0
30086,2,3.0,4,2008800,29900.0
30087,1,9.0,3,490500,0.0
30088,2,3.0,4,611600,14800.0
30089,2,3.0,4,92600,11000.0
30090,2,3.0,5,8726300,136000.0
30091,2,3.0,3,118500,16700.0
30092,1,9.0,3,484700,123100.0
30093,2,3.0,3,129700,0.0
30094,2,9.0,5,165600,17300.0
30095,2,9.0,3,1313600,65000.0
30096,2,9.0,4,40600,1600.0
30097,1,9.0,3,998600,90900.0
30098,1,9.0,4,1422400,15600.0
30099,2,9.0,3,204400,5200.0
30100,2,3.0,3,168200,12600.0
30101,1,9.0,4,591000,4900.0
30102,2,9.0,4,251400,12500.0
30103,2,9.0,3,426800,48000.0
30104,2,9.0,3,378400,3500.0
30105,1,3.0,4,4622600,0.0
30106,2,9.0,4,297900,34000.0
30107,2,3.0,3,166700,19000.0
30108,1,9.0,3,434800,0.0
30109,2,3.0,3,24274600,815200.0
30110,1,3.0,3,1770500,29600.0
30111,2,3.0,3,1226300,0.0
30112,2,9.0,3,204600,0.0
30113,1,9.0,4,159300,0.0
30114,2,3.0,5,837400,51600.0
30115,1,9.0,4,212800,15400.0
30116,2,9.0,4,513300,35800.0
30117,1,9.0,4,2858000,12800.0
30118,2,9.0,3,212700,0.0
30119,1,9.0,5,416600,2000.0
30120,1,3.0,3,126500,29000.0
30121,2,3.0,4,1798400,56400.0
30122,1,9.0,4,269600,14000.0
30123,2,3.0,4,111800,13300.0
30124,1,3.0,3,163400,9000.0
30125,1,9.0,3,168600,0.0
30126,1,6.0,2,87400,200.0
30127,2,9.0,3,111700,8800.0
30128,2,3.0,4,43100,0.0
30129,2,3.0,3,316200,0.0
30130,2,9.0,4,294200,40300.0
30131,2,9.0,3,162600,7800.0
30132,2,9.0,3,290900,0.0
30133,1,9.0,4,129400,0.0
30134,1,3.0,3,67300,0.0
30135,2,3.0,4,252500,0.0
30136,2,9.0,4,2425900,138600.0
30137,2,9.0,3,480000,10000.0
30138,1,3.0,3,228400,47000.0
30139,2,3.0,3,258900,6800.0
30140,1,3.0,5,6275400,142800.0
30141,2,3.0,3,149600,0.0
30142,2,9.0,3,234600,35300.0
30143,1,5.0,3,412300,0.0
30144,1,9.0,4,79800,25000.0
30145,2,3.0,4,804600,0.0
30146,1,9.0,4,192600,7000.0
30147,2,3.0,3,82800,1500.0
30148,2,3.0,4,239500,14400.0
30149,2,9.0,3,167700,7500.0
30150,2,3.0,3,712600,0.0
30151,1,9.0,3,99400,34400.0
30152,2,3.0,4,143200,5400.0
30153,2,3.0,3,206400,9500.0
30154,2,3.0,3,1179100,24900.0
30155,1,3.0,3,251600,0.0
30156,2,9.0,4,346800,13800.0
30157,2,9.0,3,968400,83100.0
30158,2,9.0,5,25000,1000.0
30159,2,3.0,3,158000,0.0
30160,2,9.0,3,248700,6400.0
30161,1,4.0,4,3506000,0.0
30162,1,3.0,5,104000,7500.0
30163,2,3.0,4,229600,24100.0
30164,1,9.0,5,452400,83700.0
30165,2,9.0,4,300,0.0
30166,2,3.0,5,3679200,289400.0
30167,2,9.0,3,90300,19600.0
30168,2,3.0,3,731800,6000.0
30169,2,9.0,5,27600,0.0
30170,2,9.0,4,197600,38300.0
30171,1,9.0,3,318400,26600.0
30172,2,3.0,5,1593700,32900.0
30173,2,9.0,4,321200,10000.0
30174,1,3.0,4,11900,0.0
30175,1,9.0,4,525400,42800.0
30176,2,3.0,3,242900,15400.0
30177,1,9.0,5,231600,0.0
30178,2,3.0,3,77100,5000.0
30179,1,3.0,6,4000,0.0
30180,2,9.0,3,354600,40000.0
30181,1,7.0,4,420400,232700.0
30182,2,3.0,4,527700,18300.0
30183,2,3.0,4,462600,30600.0
30184,1,9.0,5,1222900,65500.0
30185,2,9.0,4,121200,5700.0
30186,1,3.0,4,1494400,0.0
30187,2,9.0,3,79600,10300.0
30188,2,3.0,3,445500,6200.0
30189,2,9.0,4,35200,0.0
30190,2,9.0,4,93600,18300.0
30191,2,3.0,3,211900,20500.0
30192,2,3.0,3,1528900,121100.0
30193,1,3.0,4,2432300,130500.0
30194,2,9.0,5,8800,6800.0
30195,1,3.0,4,304700,2300.0
30196,2,9.0,3,96300,28400.0
30197,2,4.0,5,1685300,1549100.0
30198,1,3.0,4,482600,17600.0
30199,2,9.0,3,26100,0.0
30200,1,3.0,3,9621000,64400.0
30201,2,3.0,5,3312500,67200.0
30202,2,9.0,4,899200,23600.0
30203,1,9.0,4,88000,4900.0
30204,1,3.0,4,71500,300.0
30205,2,13.0,5,502900,22900.0
30206,2,3.0,3,582000,3000.0
30207,1,3.0,4,1658000,58400.0
30208,1,3.0,3,86500,3000.0
30209,2,3.0,3,106200,0.0
30210,1,9.0,4,89300,0.0
30211,2,3.0,5,135400,0.0
30212,2,2.0,3,283800,42100.0
30213,2,3.0,5,793200,88600.0
30214,2,7.0,5,339400,68400.0
30215,2,3.0,4,300,8000.0
30216,1,3.0,3,243700,41200.0
30217,2,3.0,4,11000,0.0
30218,1,9.0,4,322100,11600.0
30219,2,9.0,3,78700,4700.0
30220,2,9.0,3,212600,8000.0
30221,2,9.0,5,613800,32100.0
30222,2,9.0,3,283800,1200.0
30223,2,9.0,3,7900,3200.0
30224,2,9.0,4,2155200,40000.0
30225,1,9.0,5,255800,17900.0
30226,1,9.0,3,388300,32300.0
30227,2,3.0,4,152200,0.0
30228,1,2.0,3,211600,1200.0
30229,2,3.0,3,68600,900.0
30230,1,3.0,4,200400,1100.0
30231,1,9.0,4,198100,8000.0
30232,1,9.0,4,37600,1800.0
30233,1,9.0,4,645600,25800.0
30234,1,3.0,3,845200,37800.0
30235,1,1.0,3,337800,15800.0
30236,1,3.0,4,582300,22600.0
30237,1,9.0,3,151200,1500.0
30238,2,4.0,6,539800,381100.0
30239,2,9.0,3,284700,26900.0
30240,2,9.0,3,258000,1200.0
30241,2,3.0,5,3504500,126700.0
30242,2,3.0,3,252300,1500.0
30243,1,3.0,5,60000,5000.0
30244,2,3.0,3,257600,33200.0
30245,1,9.0,4,1057400,160900.0
30246,2,9.0,3,382500,6100.0
30247,2,9.0,4,2056900,21000.0
30248,1,3.0,4,330800,800.0
30249,2,5.0,5,832600,85900.0
30250,2,3.0,6,18400,59700.0
30251,2,4.0,4,2077100,72300.0
30252,2,9.0,3,407500,13000.0
30253,1,9.0,3,52800,3000.0
30254,2,9.0,4,1900,0.0
30255,1,3.0,5,8624900,319500.0
30256,2,9.0,3,161100,0.0
30257,2,9.0,4,1385500,0.0
30258,2,3.0,3,387400,15200.0
30259,1,9.0,4,713400,12000.0
30260,1,3.0,4,2774400,0.0
30261,2,3.0,3,144500,34700.0
30262,1,9.0,3,400700,29200.0
30263,2,3.0,3,113600,0.0
30264,2,9.0,4,625600,21800.0
30265,2,4.0,5,25048800,19100.0
30266,1,9.0,4,669200,1500.0
30267,1,3.0,5,4686400,326300.0
30268,2,7.0,3,179700,4300.0
30269,1,3.0,3,242200,10000.0
30270,1,3.0,4,1128200,36100.0
30271,2,9.0,3,340600,12600.0
30272,2,3.0,4,1608100,26600.0
30273,1,9.0,3,243300,11800.0
30274,1,3.0,6,223100,19300.0
30275,1,9.0,3,265200,70600.0
30276,1,3.0,3,839500,0.0
30277,2,9.0,6,4890000,49700.0
30278,1,13.0,3,130200,13000.0
30279,2,3.0,3,301400,63900.0
30280,1,9.0,3,2044300,192500.0
30281,1,3.0,4,1469400,23200.0
30282,2,3.0,4,2670000,0.0
30283,1,3.0,3,52700,45400.0
30284,1,3.0,3,2280300,72500.0
30285,1,3.0,3,3751300,252700.0
30286,2,3.0,4,87900,6000.0
30287,2,9.0,3,319600,22600.0
30288,1,3.0,4,2121300,0.0
30289,2,9.0,5,412900,3300.0
30290,1,3.0,3,58800,0.0
30291,2,3.0,4,525600,0.0
30292,2,3.0,3,158600,5300.0
30293,1,9.0,3,335700,17500.0
30294,1,1.0,4,110500,22100.0
30295,1,3.0,3,506000,2000.0
30296,2,9.0,4,760800,0.0
30297,2,3.0,4,296700,8900.0
30298,1,9.0,3,659800,0.0
30299,1,4.0,6,2486700,74600.0
30300,2,9.0,3,265200,42800.0
30301,1,9.0,3,372100,4000.0
30302,1,3.0,3,199700,0.0
30303,2,3.0,3,136600,7800.0
30304,1,3.0,4,6871700,800000.0
30305,2,2.0,3,88100,22200.0
30306,1,3.0,4,530900,7000.0
30307,1,9.0,4,643000,0.0
30308,2,9.0,3,75300,7100.0
30309,2,9.0,3,112400,4800.0
30310,1,9.0,3,186900,23700.0
30311,2,9.0,4,252900,500.0
30312,2,9.0,3,72200,1300.0
30313,2,9.0,4,346800,40000.0
30314,1,3.0,3,148400,9900.0
30315,1,3.0,3,147200,24100.0
30316,2,9.0,3,551400,45000.0
30317,2,3.0,4,115700,0.0
30318,2,3.0,3,3827800,34300.0
30319,1,9.0,4,326100,0.0
30320,2,3.0,4,622200,49300.0
30321,2,9.0,3,344600,12000.0
30322,2,9.0,3,110600,0.0
30323,2,3.0,3,89400,0.0
30324,1,3.0,3,136200,3000.0
30325,1,3.0,4,1484400,17900.0
30326,1,3.0,4,2755500,134800.0
30327,1,3.0,6,10000,0.0
30328,1,9.0,4,1237200,36500.0
30329,1,3.0,4,428200,93800.0
30330,2,2.0,4,209500,21700.0
30331,2,2.0,3,764100,203800.0
30332,1,3.0,3,57800,800.0
30333,2,9.0,3,192300,23100.0
30334,2,3.0,4,146100,8700.0
30335,2,5.0,4,147000,17100.0
30336,2,9.0,3,463000,0.0
30337,2,9.0,4,92000,0.0
30338,1,1.0,3,296400,20900.0
30339,2,3.0,2,1416400,0.0
30340,2,4.0,5,56966700,293800.0
30341,2,3.0,5,39200,27500.0
30342,2,6.0,2,180800,3800.0
30343,2,3.0,4,1648200,44300.0
30344,1,5.0,4,88600,4600.0
30345,1,9.0,3,173400,0.0
30346,1,9.0,4,441600,26600.0
30347,1,3.0,3,242500,42200.0
30348,2,9.0,4,254100,0.0
30349,1,3.0,3,326400,24300.0
30350,2,3.0,3,836100,0.0
30351,1,3.0,4,1254900,10800.0
30352,2,9.0,4,229200,0.0
30353,1,4.0,5,11200700,0.0
30354,2,9.0,4,7700,13500.0
30355,1,3.0,3,325700,13100.0
30356,2,3.0,4,7145100,15700.0
30357,1,3.0,4,57000,0.0
30358,1,9.0,4,63200,0.0
30359,2,3.0,5,401400,0.0
30360,1,3.0,4,13000,2000.0
30361,2,9.0,4,41400,0.0
30362,1,7.0,4,182000,16200.0
30363,1,9.0,4,73400,0.0
30364,1,3.0,3,321000,12200.0
30365,1,3.0,3,165500,31500.0
30366,1,3.0,3,309000,0.0
30367,1,4.0,5,26135300,307500.0
30368,1,3.0,3,54800,8500.0
30369,1,3.0,4,2662100,85100.0
30370,2,3.0,3,693600,31100.0
30371,1,4.0,4,395000,50800.0
30372,1,3.0,4,815600,7200.0
30373,2,9.0,4,951700,22500.0
30374,1,3.0,3,10600,4500.0
30375,1,9.0,4,304300,39700.0
30376,2,3.0,4,140800,5500.0
30377,1,3.0,4,2427700,40200.0
30378,1,9.0,4,58000,2100.0
30379,1,9.0,4,19900,0.0
30380,1,3.0,3,846500,0.0
30381,1,3.0,5,516000,0.0
30382,1,3.0,3,853800,34700.0
30383,1,4.0,5,3042800,24700.0
30384,1,9.0,4,689400,3500.0
30385,1,9.0,3,962100,26500.0
30386,1,9.0,4,220200,25200.0
30387,2,9.0,5,351600,26100.0
30388,2,3.0,3,3140100,33600.0
30389,1,4.0,5,5101500,0.0
30390,1,3.0,3,331000,112500.0
30391,2,9.0,4,3900,1000.0
30392,1,3.0,4,99400,0.0
30393,1,4.0,4,9536200,206300.0
30394,2,3.0,4,2037900,14800.0
30395,2,9.0,3,58300,8000.0
30396,1,3.0,3,785400,9700.0
30397,2,2.0,3,1093400,13400.0
30398,1,9.0,4,8400,16900.0
30399,2,9.0,3,254100,7000.0
30400,1,3.0,4,596400,53600.0
30401,2,3.0,3,360700,47900.0
30402,1,9.0,5,5600,8300.0
30403,2,3.0,6,409600,14700.0
30404,2,3.0,4,350000,10000.0
30405,2,3.0,3,904200,83200.0
30406,1,3.0,3,404700,53300.0
30407,2,3.0,4,286400,17600.0
30408,2,9.0,4,1562000,35000.0
